# BUSCO version is: 5.5.0 
# The lineage dataset is: insecta_odb10 (Creation date: 2024-01-08, number of genomes: 75, number of BUSCOs: 1367)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
23620at50557	Complete	scaffold_5:8532061-8502899	8532061	8502899	-	831.1	501	https://v10-1.orthodb.org/?query=23620at50557	WD40 repeat
23633at50557	Complete	scaffold_7:143599684-143611630	143599684	143611630	+	422.6	317	https://v10-1.orthodb.org/?query=23633at50557	F-box domain
23788at50557	Complete	scaffold_4:15303722-15338253	15303722	15338253	+	657.5	463	https://v10-1.orthodb.org/?query=23788at50557	FYVE zinc finger
23817at50557	Complete	scaffold_6:142815129-142796414	142815129	142796414	-	624.2	519	https://v10-1.orthodb.org/?query=23817at50557	Pyridoxal phosphate-dependent decarboxylase
23929at50557	Complete	scaffold_5:39018152-38997637	39018152	38997637	-	428.5	320	https://v10-1.orthodb.org/?query=23929at50557	Bromodomain
24096at50557	Complete	scaffold_17:55852441-55828151	55852441	55828151	-	645.3	596	https://v10-1.orthodb.org/?query=24096at50557	UPF0505 family
24138at50557	Complete	scaffold_16:14449955-14471690	14449955	14471690	+	790.7	613	https://v10-1.orthodb.org/?query=24138at50557	RNA recognition motif domain
24606at50557	Complete	scaffold_2:146024112-146006991	146024112	146006991	-	1002.1	502	https://v10-1.orthodb.org/?query=24606at50557	uncharacterized protein LOC108742778
24884at50557	Complete	scaffold_8:131249376-131371073	131249376	131371073	+	820.3	491	https://v10-1.orthodb.org/?query=24884at50557	Tetratricopeptide repeat
24998at50557	Complete	scaffold_17:76283845-76296544	76283845	76296544	+	512.7	427	https://v10-1.orthodb.org/?query=24998at50557	Protein kintoun
25127at50557	Complete	scaffold_5:194299528-194218566	194299528	194218566	-	1131.8	747	https://v10-1.orthodb.org/?query=25127at50557	Exportin-1/Importin-beta-like
25500at50557	Complete	scaffold_2:36702964-36667006	36702964	36667006	-	948.9	512	https://v10-1.orthodb.org/?query=25500at50557	WD40 repeat
25520at50557	Complete	scaffold_9:162059053-162094388	162059053	162094388	+	709.8	550	https://v10-1.orthodb.org/?query=25520at50557	Exocyst complex component 7
25670at50557	Complete	scaffold_1:173186054-173188438	173186054	173188438	+	929.0	601	https://v10-1.orthodb.org/?query=25670at50557	Amine oxidase
25673at50557	Complete	scaffold_8:168081363-167957719	168081363	167957719	-	636.9	471	https://v10-1.orthodb.org/?query=25673at50557	Armadillo-like helical
25718at50557	Complete	scaffold_3:66816220-66706059	66816220	66706059	-	858.7	650	https://v10-1.orthodb.org/?query=25718at50557	Leucine-rich repeat
25910at50557	Complete	scaffold_3:44939402-44914926	44939402	44914926	-	1090.4	597	https://v10-1.orthodb.org/?query=25910at50557	Helicase, C-terminal
25937at50557	Complete	scaffold_1:212101198-212123417	212101198	212123417	+	967.4	513	https://v10-1.orthodb.org/?query=25937at50557	4Fe-4S ferredoxin, iron-sulphur binding, conserved site
25981at50557	Complete	scaffold_8:44334998-44380433	44334998	44380433	+	1091.5	615	https://v10-1.orthodb.org/?query=25981at50557	DnaJ domain
26016at50557	Complete	scaffold_3:6613212-6691373	6613212	6691373	+	527.0	401	https://v10-1.orthodb.org/?query=26016at50557	tRNA (cytosine(34)-C(5))-methyltransferase
26217at50557	Complete	scaffold_2:79955578-79898239	79955578	79898239	-	597.5	497	https://v10-1.orthodb.org/?query=26217at50557	Methyltransferase domain
26388at50557	Complete	scaffold_12:77363985-77414853	77363985	77414853	+	952.2	580	https://v10-1.orthodb.org/?query=26388at50557	SET domain
26394at50557	Complete	scaffold_7:127005121-126936032	127005121	126936032	-	409.0	347	https://v10-1.orthodb.org/?query=26394at50557	Cadherin-like
26432at50557	Complete	scaffold_16:8952306-9145211	8952306	9145211	+	318.9	197	https://v10-1.orthodb.org/?query=26432at50557	PDZ domain
26604at50557	Complete	scaffold_16:136615935-136519062	136615935	136519062	-	970.4	766	https://v10-1.orthodb.org/?query=26604at50557	Trafficking protein particle complex subunit 11
26645at50557	Complete	scaffold_8:173316797-173282668	173316797	173282668	-	735.9	403	https://v10-1.orthodb.org/?query=26645at50557	UbiB domain
26770at50557	Complete	scaffold_3:119159665-119112950	119159665	119112950	-	688.1	434	https://v10-1.orthodb.org/?query=26770at50557	GPI transamidase component PIG-T
26870at50557	Complete	scaffold_12:101721053-101707404	101721053	101707404	-	715.5	452	https://v10-1.orthodb.org/?query=26870at50557	Tetratricopeptide repeat
27086at50557	Complete	scaffold_3:133224419-133160060	133224419	133160060	-	884.3	577	https://v10-1.orthodb.org/?query=27086at50557	Heat shock protein 70 family
27130at50557	Complete	scaffold_3:41948481-41971514	41948481	41971514	+	824.0	567	https://v10-1.orthodb.org/?query=27130at50557	GPI transamidase component Gaa1
27499at50557	Complete	scaffold_4:30983419-30957515	30983419	30957515	-	741.4	459	https://v10-1.orthodb.org/?query=27499at50557	Tetratricopeptide repeat
27606at50557	Complete	scaffold_2:188769625-188684354	188769625	188684354	-	574.3	363	https://v10-1.orthodb.org/?query=27606at50557	Homeobox domain
27630at50557	Complete	scaffold_16:75733489-75767187	75733489	75767187	+	968.6	556	https://v10-1.orthodb.org/?query=27630at50557	Disintegrin domain
27737at50557	Complete	scaffold_3:193982771-194019669	193982771	194019669	+	841.4	501	https://v10-1.orthodb.org/?query=27737at50557	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
27943at50557	Complete	scaffold_4:45062800-45103631	45062800	45103631	+	774.9	544	https://v10-1.orthodb.org/?query=27943at50557	Conserved oligomeric Golgi complex, subunit 2, N-terminal
28081at50557	Complete	scaffold_7:42636722-42590446	42636722	42590446	-	606.5	437	https://v10-1.orthodb.org/?query=28081at50557	Rhodanese-like domain
28379at50557	Complete	scaffold_14:149865868-149850839	149865868	149850839	-	665.3	552	https://v10-1.orthodb.org/?query=28379at50557	Zona pellucida domain
28428at50557	Complete	scaffold_10:35090015-35239181	35090015	35239181	+	650.1	391	https://v10-1.orthodb.org/?query=28428at50557	Histone-arginine methyltransferase CARM1, N-terminal
28429at50557	Complete	scaffold_4:179635194-179594943	179635194	179594943	-	699.4	411	https://v10-1.orthodb.org/?query=28429at50557	Zinc finger, PHD-type
28503at50557	Complete	scaffold_11:29799692-29846979	29799692	29846979	+	1074.2	825	https://v10-1.orthodb.org/?query=28503at50557	TRAPP II complex, TRAPPC10
28555at50557	Complete	scaffold_6:489537-470518	489537	470518	-	577.4	466	https://v10-1.orthodb.org/?query=28555at50557	Sec1-like protein
28600at50557	Complete	scaffold_11:8879198-8842707	8879198	8842707	-	644.2	460	https://v10-1.orthodb.org/?query=28600at50557	EF hand associated, type-1
28678at50557	Complete	scaffold_2:173627006-173439188	173627006	173439188	-	807.9	513	https://v10-1.orthodb.org/?query=28678at50557	Organic anion transporter polypeptide
28761at50557	Complete	scaffold_1:4764359-4723111	4764359	4723111	-	810.3	556	https://v10-1.orthodb.org/?query=28761at50557	exocyst complex component 5
28783at50557	Complete	scaffold_6:26333726-26475647	26333726	26475647	+	959.4	706	https://v10-1.orthodb.org/?query=28783at50557	Homeobox domain
28875at50557	Complete	scaffold_1:29585003-29580549	29585003	29580549	-	754.6	478	https://v10-1.orthodb.org/?query=28875at50557	Zinc finger, RING-type
28907at50557	Complete	scaffold_4:29492247-29455604	29492247	29455604	-	615.3	473	https://v10-1.orthodb.org/?query=28907at50557	Nucleolar complex protein 2
28921at50557	Complete	scaffold_6:8925118-8890056	8925118	8890056	-	1006.9	651	https://v10-1.orthodb.org/?query=28921at50557	Vps53-like, N-terminal
29091at50557	Complete	scaffold_7:8552138-8570686	8552138	8570686	+	736.2	522	https://v10-1.orthodb.org/?query=29091at50557	Conserved oligomeric Golgi complex subunit 6
29312at50557	Complete	scaffold_13:31531237-31603345	31531237	31603345	+	1106.1	597	https://v10-1.orthodb.org/?query=29312at50557	Helicase, C-terminal
29319at50557	Complete	scaffold_6:150777246-150820626	150777246	150820626	+	588.7	489	https://v10-1.orthodb.org/?query=29319at50557	conserved oligomeric Golgi complex subunit 2
29422at50557	Complete	scaffold_14:56543786-56613133	56543786	56613133	+	432.0	430	https://v10-1.orthodb.org/?query=29422at50557	Vacuolar protein sorting-associated protein 8, central domain
29534at50557	Complete	scaffold_3:152492231-152471506	152492231	152471506	-	986.1	537	https://v10-1.orthodb.org/?query=29534at50557	Mediator of RNA polymerase II transcription subunit 17
29608at50557	Complete	scaffold_13:58836393-58900689	58836393	58900689	+	743.6	543	https://v10-1.orthodb.org/?query=29608at50557	exocyst complex component 8
29657at50557	Complete	scaffold_12:45717540-45759591	45717540	45759591	+	333.3	274	https://v10-1.orthodb.org/?query=29657at50557	Zinc finger C2H2-type
29671at50557	Complete	scaffold_5:62854741-62849530	62854741	62849530	-	1287.7	713	https://v10-1.orthodb.org/?query=29671at50557	Neurochondrin
29957at50557	Complete	scaffold_4:175628669-175678388	175628669	175678388	+	856.4	531	https://v10-1.orthodb.org/?query=29957at50557	Arginyl tRNA synthetase N-terminal domain
30050at50557	Complete	scaffold_5:43852688-43880114	43852688	43880114	+	858.9	584	https://v10-1.orthodb.org/?query=30050at50557	Bicaudal-D protein
30211at50557	Complete	scaffold_5:179737072-179783019	179737072	179783019	+	862.1	519	https://v10-1.orthodb.org/?query=30211at50557	Amino acid permease/ SLC12A domain
30301at50557	Complete	scaffold_7:84776907-84809063	84776907	84809063	+	917.3	562	https://v10-1.orthodb.org/?query=30301at50557	Peptidase M3A/M3B catalytic domain
30308at50557	Complete	scaffold_13:148426158-148504707	148426158	148504707	+	516.8	374	https://v10-1.orthodb.org/?query=30308at50557	Nuclear hormone receptor
30407at50557	Complete	scaffold_7:163433468-163481461	163433468	163481461	+	537.6	459	https://v10-1.orthodb.org/?query=30407at50557	Protein arginine N-methyltransferase
30467at50557	Complete	scaffold_11:64294392-64260445	64294392	64260445	-	939.1	574	https://v10-1.orthodb.org/?query=30467at50557	Eukaryotic translation initiation factor 3 subunit B
30640at50557	Complete	scaffold_2:36358749-36434994	36358749	36434994	+	1163.5	634	https://v10-1.orthodb.org/?query=30640at50557	SH3 domain
30720at50557	Complete	scaffold_10:86742471-86686132	86742471	86686132	-	1011.0	597	https://v10-1.orthodb.org/?query=30720at50557	Glycoside hydrolase, family 13, N-terminal
30738at50557	Complete	scaffold_14:60462421-60509637	60462421	60509637	+	919.2	617	https://v10-1.orthodb.org/?query=30738at50557	Xylosyltransferase
30983at50557	Complete	scaffold_7:58797141-58813580	58797141	58813580	+	1091.1	583	https://v10-1.orthodb.org/?query=30983at50557	Tetratricopeptide repeat-containing domain
31096at50557	Complete	scaffold_15:50812517-50788019	50812517	50788019	-	588.6	412	https://v10-1.orthodb.org/?query=31096at50557	LMBR1-like membrane protein
31141at50557	Complete	scaffold_6:145189736-145078322	145189736	145078322	-	327.9	267	https://v10-1.orthodb.org/?query=31141at50557	Sterile alpha motif domain
31358at50557	Complete	scaffold_6:160311778-160343279	160311778	160343279	+	703.5	546	https://v10-1.orthodb.org/?query=31358at50557	Rab-GTPase-TBC domain
31374at50557	Complete	scaffold_12:156841375-156821904	156841375	156821904	-	800.2	489	https://v10-1.orthodb.org/?query=31374at50557	TFIID subunit TAF5, NTD2 domain
31645at50557	Complete	scaffold_5:94983992-95004869	94983992	95004869	+	863.0	513	https://v10-1.orthodb.org/?query=31645at50557	Methylglyoxal synthase-like domain
31685at50557	Complete	scaffold_16:75731898-75700846	75731898	75700846	-	805.8	599	https://v10-1.orthodb.org/?query=31685at50557	PKD/Chitinase domain
31793at50557	Complete	scaffold_16:120236623-120261221	120236623	120261221	+	301.0	152	https://v10-1.orthodb.org/?query=31793at50557	Zona pellucida domain
32185at50557	Complete	scaffold_6:156439819-156392797	156439819	156392797	-	77.2	226	https://v10-1.orthodb.org/?query=32185at50557	Uncharacterized protein, isoform A
32224at50557	Complete	scaffold_11:33815271-33949613	33815271	33949613	+	677.1	401	https://v10-1.orthodb.org/?query=32224at50557	Nuclear hormone receptor, ligand-binding domain
32311at50557	Duplicated	scaffold_8:44464545-44524702	44464545	44524702	+	912.9	581	https://v10-1.orthodb.org/?query=32311at50557	Vps52
32311at50557	Duplicated	scaffold_8:8398430-8349661	8398430	8349661	-	983.1	590	https://v10-1.orthodb.org/?query=32311at50557	Vps52
32442at50557	Complete	scaffold_13:64057507-64306142	64057507	64306142	+	664.6	448	https://v10-1.orthodb.org/?query=32442at50557	SH3 domain
32612at50557	Complete	scaffold_17:23102611-23130984	23102611	23130984	+	652.8	433	https://v10-1.orthodb.org/?query=32612at50557	Sec1-like protein
32681at50557	Complete	scaffold_13:63523114-63568835	63523114	63568835	+	882.5	519	https://v10-1.orthodb.org/?query=32681at50557	Zinc finger, RanBP2-type
32803at50557	Complete	scaffold_6:1250540-1267591	1250540	1267591	+	641.0	416	https://v10-1.orthodb.org/?query=32803at50557	D-glucuronyl C5-epimerase
32809at50557	Complete	scaffold_16:112965416-112872190	112965416	112872190	-	607.8	409	https://v10-1.orthodb.org/?query=32809at50557	Nucleoside phosphorylase domain
32850at50557	Complete	scaffold_4:182292637-182248446	182292637	182248446	-	999.4	664	https://v10-1.orthodb.org/?query=32850at50557	SANT/Myb domain
33009at50557	Complete	scaffold_10:82445305-82558313	82445305	82558313	+	288.5	267	https://v10-1.orthodb.org/?query=33009at50557	Carboxylesterase, type B
33043at50557	Complete	scaffold_11:59596931-59560753	59596931	59560753	-	523.3	496	https://v10-1.orthodb.org/?query=33043at50557	WD40 repeat
33226at50557	Complete	scaffold_23:843919-933675	843919	933675	+	509.8	306	https://v10-1.orthodb.org/?query=33226at50557	5-aminolevulinate synthase
33297at50557	Complete	scaffold_2:135950028-135921435	135950028	135921435	-	781.2	578	https://v10-1.orthodb.org/?query=33297at50557	AARP2CN
33399at50557	Complete	scaffold_15:26359307-26336905	26359307	26336905	-	391.9	340	https://v10-1.orthodb.org/?query=33399at50557	Arf GTPase activating protein
33426at50557	Complete	scaffold_9:172670985-172669201	172670985	172669201	-	1015.5	498	https://v10-1.orthodb.org/?query=33426at50557	Zn-dependent metallo-hydrolase, RNA specificity domain
33572at50557	Complete	scaffold_9:120188094-120185016	120188094	120185016	-	734.0	384	https://v10-1.orthodb.org/?query=33572at50557	Menin
33894at50557	Complete	scaffold_9:119551407-119571341	119551407	119571341	+	499.0	375	https://v10-1.orthodb.org/?query=33894at50557	Protein OS9-like
34006at50557	Complete	scaffold_15:116509166-116507130	116509166	116507130	-	740.1	413	https://v10-1.orthodb.org/?query=34006at50557	WD40 repeat
34007at50557	Complete	scaffold_16:138061975-137990759	138061975	137990759	-	416.8	320	https://v10-1.orthodb.org/?query=34007at50557	VPS9 domain
34505at50557	Complete	scaffold_5:125317141-125390651	125317141	125390651	+	685.5	445	https://v10-1.orthodb.org/?query=34505at50557	digestive organ expansion factor homolog
34630at50557	Complete	scaffold_16:33566698-33574560	33566698	33574560	+	448.9	354	https://v10-1.orthodb.org/?query=34630at50557	tRNA (uracil-O(2)-)-methyltransferase
34658at50557	Complete	scaffold_16:22112197-22082676	22112197	22082676	-	556.9	460	https://v10-1.orthodb.org/?query=34658at50557	Pseudouridine synthase, TruD
34685at50557	Complete	scaffold_6:26513941-26558126	26513941	26558126	+	921.2	684	https://v10-1.orthodb.org/?query=34685at50557	Mediator complex, subunit Med24,
34936at50557	Complete	scaffold_12:145395036-145415476	145395036	145415476	+	971.5	483	https://v10-1.orthodb.org/?query=34936at50557	Radical SAM
35287at50557	Complete	scaffold_12:106135498-106152388	106135498	106152388	+	622.3	391	https://v10-1.orthodb.org/?query=35287at50557	Glycosyltransferase 61
35300at50557	Complete	scaffold_7:42652078-42674429	42652078	42674429	+	602.0	432	https://v10-1.orthodb.org/?query=35300at50557	Tetratricopeptide repeat
35377at50557	Complete	scaffold_10:4892087-4837714	4892087	4837714	-	556.7	351	https://v10-1.orthodb.org/?query=35377at50557	Sorting nexin
35385at50557	Complete	scaffold_2:5033957-5072381	5033957	5072381	+	925.0	525	https://v10-1.orthodb.org/?query=35385at50557	Helicase, C-terminal
35526at50557	Complete	scaffold_1:139782820-139809539	139782820	139809539	+	415.3	339	https://v10-1.orthodb.org/?query=35526at50557	Uncharacterised protein family, zinc metallopeptidase-like
35768at50557	Complete	scaffold_13:129235359-129276814	129235359	129276814	+	849.8	576	https://v10-1.orthodb.org/?query=35768at50557	Vacuole morphology and inheritance protein 14
35806at50557	Complete	scaffold_2:31906423-31877792	31906423	31877792	-	302.9	381	https://v10-1.orthodb.org/?query=35806at50557	Zinc finger C2H2 superfamily
35897at50557	Complete	scaffold_13:129878778-129974036	129878778	129974036	+	794.2	545	https://v10-1.orthodb.org/?query=35897at50557	Armadillo
35930at50557	Complete	scaffold_13:71513232-71537515	71513232	71537515	+	581.8	433	https://v10-1.orthodb.org/?query=35930at50557	Ribosomal protein L37/S30
36185at50557	Complete	scaffold_11:94481674-94483989	94481674	94483989	+	851.6	507	https://v10-1.orthodb.org/?query=36185at50557	Nucleolar GTP-binding protein 2
36323at50557	Complete	scaffold_17:67719642-67736090	67719642	67736090	+	410.9	390	https://v10-1.orthodb.org/?query=36323at50557	Misato Segment II tubulin-like domain
36357at50557	Complete	scaffold_16:11702873-11744502	11702873	11744502	+	584.1	317	https://v10-1.orthodb.org/?query=36357at50557	DNA helicase, DnaB-like, C-terminal
36552at50557	Complete	scaffold_14:117503622-117458391	117503622	117458391	-	773.1	429	https://v10-1.orthodb.org/?query=36552at50557	Methylthiotransferase, N-terminal
37042at50557	Complete	scaffold_14:119496344-119526991	119496344	119526991	+	351.4	433	https://v10-1.orthodb.org/?query=37042at50557	G patch domain-containing protein 1 homolog
37107at50557	Complete	scaffold_8:26011163-25948741	26011163	25948741	-	756.2	528	https://v10-1.orthodb.org/?query=37107at50557	Timeless protein
